"Fund ID","Fund name","Company name","Company ID",Region,Country,Sector,Status,"Fossil fuel or renewable exposure","Start Date","End date"
F2070,"Chiratae Ventures International Fund IV","Ergos Business Solutions Private Limited",C2830,"South Asia",India,"Food and agriculture",Active,,01/10/2020,
F755,"Injaro Agricultural Capital Holdings Ltd","ES Alheri",C2832,"West Africa",Niger,"Food and agriculture",Active,,01/06/2011,
F1945,"Evolution II Fund","Escotel Mauritius",C6789,Africa,Africa,Infrastructure,Active,Renewable,03/11/2020,
F1652,"GEF South Asia Fund II","ESDS Software Solutions Private Ltd",C6381,"South Asia",India,"Technology and telecoms",Exited,,08/06/2019,31/03/2025
F469,"DI Frontier Fund 2","Esikipeto Power Generation Ltd",C2834,"East Africa",Kenya,Infrastructure,Active,Renewable,31/12/2017,
F1017,"Pembani Remgro Infrastructure Mauritius Fund I LP","ETC Group",C876,"Australia, East Africa, East Asia, Global, South Asia, Southeast Asia, Southern Africa, USA, Western Asia, Western Europe","Australia, China, Global, India, Kenya, Malawi, Mozambique, South Africa, Tanzania, United Arab Emirates, United Kingdom, USA, Vietnam, Zambia, Zimbabwe","Food and agriculture",Exited,,26/11/2012,30/06/2023
F10,"African Rivers Fund","Ets. B.I.S",C2838,"Central Africa","Democratic Republic of Congo",Health,Exited,,01/04/2016,31/12/2019
F151,"African Development Partners II","ETW Holdings Limited/Eaton Venture LLP",C2839,Africa,Africa,"Technology and telecoms",Exited,,04/06/2015,31/03/2020
F539,"EuroMena III","EuroMena Jasmin",C2841,"North Africa",Morocco,"Business and consumer services",Active,,01/11/2015,
F2017,"Evercare Health Fund","Evercare Hospital Dhaka",C6832,"South Asia",Bangladesh,Health,Active,,01/03/2020,
F63,"GHF Fund LP","Evercare Hospital Lahore",C2938,"South Asia",Pakistan,Health,Exited,,22/02/2017,30/06/2019
F2017,"Evercare Health Fund","Evercare Hospital Lahore",C2938,"South Asia",Pakistan,Health,Active,,20/06/2019,
F63,"GHF Fund LP","Evercare Hospital Lekki",C5170,"West Africa",Nigeria,Health,Exited,,23/04/2017,30/06/2019
F2017,"Evercare Health Fund","Evercare Hospital Lekki",C5170,"West Africa",Nigeria,Health,Active,,20/06/2019,
F2081,"Green Growth Feeder Fund Pte. Ltd","EverEnviro Waste Management Private Limited",C7676,"South Asia",India,"Business and consumer services",Active,,30/09/2019,
F1135,"COVID-19 Energy Access Relief Fund, B.V.","Everlink Telesat Network Ltd",X0031,"West Africa",Nigeria,Infrastructure,Active,,07/11/2022,
F2062,"3one4 Capital - Fund III","Everstage Inc",C7183,"South Asia",India,"Technology and telecoms",Active,,31/03/2021,
F2133,"Uhuru Growth Fund I","Everyday Group",C7684,"West Africa",Nigeria,"Business and consumer services",Active,,31/12/2021,
F2410,"Micro, Small & Medium Enterprises Bonds S.A.","EVN Finance Joint Stock Company",C8721,"Rest of the World",Vietnam,"Financial services",Active,,24/11/2022,
F2059,"COVID-19 Emerging and Frontier Market MSME Support Fund","EVN Finance Joint Stock Company",C8721,"Rest of the World",Vietnam,"Financial services",Active,,31/03/2024,
F1981,"Adjuvant Global Health Technology Fund LP","Evofem Biosciences Inc.",C7403,"Rest of the World",Global,Health,Active,,01/10/2020,
F1981,"Adjuvant Global Health Technology Fund LP",Excision,C7173,"Rest of the World",Global,Health,Active,,01/01/2021,
F2413,"Pembani Remgro Infrastructure Fund II","Exhantini Investments (Pty) Ltd",C10004,"Southern Africa","South Africa","Financial services",Active,,31/12/2024,
F454,"CX Partners Fund II",Exotel,C7498,"South Asia",India,"Technology and telecoms",Active,,31/12/2021,
F1978,"Sawari Ventures North Africa Fund I Cooperatief U.A.",Expandcart,C6790,"North Africa",Egypt,"Technology and telecoms",Active,,30/09/2020,
F2062,"3one4 Capital - Fund III","Exponent Energy Pvt",C7178,"South Asia",India,Manufacturing,Active,,30/09/2021,
F2062,"3one4 Capital - Fund III","Facets Cloud Inc",C8550,"South Asia",India,"Technology and telecoms",Active,,30/06/2022,
F2059,"COVID-19 Emerging and Frontier Market MSME Support Fund","Family Bank Limited",C2852,"East Africa",Kenya,"Financial services",Active,,28/12/2021,
F1070,"Regional Education Finance Fund for Africa","Family Bank Limited",C2852,"East Africa",Kenya,"Financial services",Exited,,28/12/2021,31/12/2024
F551,"Ezdehar Egypt Mid-Cap Fund","Family Group",C6382,"North Africa",Egypt,Infrastructure,Active,,07/10/2019,
F1120,"SGI Ethiopia Growth and Transformation Fund","Family Milk",C2853,"East Africa",Ethiopia,"Food and agriculture",Active,,06/01/2016,
F1070,"Regional Education Finance Fund for Africa","Fanikiwa Tanzania",C9452,"East Africa",Tanzania,"Financial services",Active,,30/09/2023,
F1920,"Phatisa Food Fund 2","Farming and Engineering Services Limited (FES)",C7037,Africa,Africa,"Food and agriculture",Active,,30/06/2021,
F759,"Insitor Impact Asia Fund Private Limited",Farmley,C8303,"South Asia",India,"Business and consumer services",Exited,,30/09/2022,31/12/2022
F2073,"Ankur Capital II","Farmstock Technologies Pvt Ltd (Krishify)",C6966,"South Asia",India,"Technology and telecoms",Active,,12/11/2020,
F978,"Omnivore Partners India Fund 2","Farmstock Technologies Pvt Ltd (Krishify)",C6966,"South Asia",India,"Technology and telecoms",Active,,31/03/2022,
F2259,"Blume Ventures India Fund IV","Fashor Lifestyle Pvt. Ltd",C9808,"South Asia",India,"Business and consumer services",Active,,06/06/2024,
F755,"Injaro Agricultural Capital Holdings Ltd","Faso Kaba SARL",C2858,"West Africa",Mali,"Food and agriculture",Exited,,12/11/2010,31/03/2024
F2002,"Techxila Fund I","Fasset Technology Inc. (Fasset)",C7788,"South Asia",Pakistan,"Financial services",Active,,22/08/2022,
F1978,"Sawari Ventures North Africa Fund I Cooperatief U.A.",Fatura,C6944,"North Africa",Egypt,"Technology and telecoms",Exited,,01/11/2020,30/09/2022
F1971,"SCB Funded Risk Participation - Sierra Leone","Fawaz Building Materials",C6080,"West Africa","Sierra Leone",Manufacturing,Exited,,01/01/2018,30/06/2021
F10,"African Rivers Fund","Fawaz Trading",C5176,"Central Africa","Democratic Republic of Congo","Business and consumer services",Active,,17/02/2017,
F768,"Ninety One Africa Credit Opportunities Fund (Investec)","FBC Holdings Limited",C2864,"Southern Africa",Zimbabwe,"Financial services",Exited,,01/12/2014,30/09/2017
F2425,"3one4 Capital IFSC Fund","Fermbox Bio Pvt Ltd",C9736,"South Asia",India,"Financial services",Active,,30/06/2024,
F844,"Lighthouse India Fund III, Limited","Ferns n Petals private Limited (FnP)",C7816,"South Asia",India,"Food and agriculture",Active,,31/03/2022,
F1115,"Seedfund2 International",Fetise,C2870,"South Asia",India,"Business and consumer services",Active,,01/11/2011,
F2126,"Ventures Platform Fund IV","Fez Delivery Co.",C9007,"West Africa",Nigeria,"Business and consumer services",Active,,31/03/2023,
F587,"Frontier Bangladesh II LP","Fiber @ Home Limited",C5589,"South Asia",Bangladesh,"Technology and telecoms",Active,,20/12/2017,
F2242,"Omnivore Agritech & Climate Sustainability Fund III","Fibmold Packaging Private Limited",C9506,"South Asia",India,Manufacturing,Active,,31/03/2024,
F440,"Convergence Partners Communications Infrastructure Fund","FibreCo Telecommunications Holdings (Pty) Ltd",C2872,"Southern Africa","South Africa","Technology and telecoms",Exited,,08/04/2014,31/07/2019
F1070,"Regional Education Finance Fund for Africa","Fidelis Finance",C7416,"West Africa","Burkina Faso","Financial services",Exited,,28/12/2020,31/03/2025
F2059,"COVID-19 Emerging and Frontier Market MSME Support Fund","Fidelis Finance",C7416,"West Africa","Burkina Faso","Financial services",Active,,21/01/2021,
F543,"European Financing Partners V","Fidelity Bank Plc",C2874,"West Africa",Nigeria,"Financial services",Exited,,23/09/2014,31/12/2024
F2069,"AfricInvest Fund IV","Fidelity Bank Plc",C2874,"West Africa",Nigeria,"Financial services",Active,,31/10/2020,
F2193,"Blue Orchard Insuresilience Fund II","Fido Credit",C7850,"West Africa",Ghana,"Financial services",Active,,01/08/2024,
F350,"Capital Alliance Private Equity III (CAPE III)","Filmhouse Ltd/Film One Distribution Ltd",C2875,"West Africa",Nigeria,"Business and consumer services",Active,,24/12/2014,
F2193,"Blue Orchard Insuresilience Fund II",FinAGG,C9735,"South Asia",India,"Financial services",Active,,16/01/2024,
F1135,"COVID-19 Energy Access Relief Fund, B.V.","FINCA Plus, LLC (Brightlife)",X0032,"East Africa",Uganda,Infrastructure,Active,,29/03/2022,
F832,"Leapfrog Financial Inclusion Fund II","Fincare Business Services Limited",C2881,"South Asia",India,"Financial services",Active,,31/03/2017,
F1135,"COVID-19 Energy Access Relief Fund, B.V.","Fincoop Savings and Cred Coop",X0033,"East Africa",Malawi,Infrastructure,Active,,05/08/2022,
F2242,"Omnivore Agritech & Climate Sustainability Fund III","Finhaat Technologies Private Limited",C9702,"South Asia",India,"Technology and telecoms",Active,,31/03/2024,
F2194,"Unitary Fund","Finnov Private Limited (KreditBee)",C8028,"South Asia",India,"Technology and telecoms",Active,,27/10/2020,
F553,"Faering Capital Fund III","Finova Capital Private Limited",C6211,"South Asia",India,"Financial services",Active,,22/03/2019,
F1115,"Seedfund2 International","Firki Web (Daily Objects)",C2883,"South Asia",India,"Business and consumer services",Active,,30/06/2012,
F1951,"Synergy Private Equity Fund II","First Aluminium Nigeria",C6152,"West Africa",Nigeria,Manufacturing,Exited,,07/02/2019,04/12/2024
F10,"African Rivers Fund","First and Future",C6212,"Central Africa","Democratic Republic of Congo","Technology and telecoms",Exited,,18/06/2019,30/06/2021
F122,"AFIG Fund II LP","First Atlantic Bank Ltd.",C2884,"West Africa",Ghana,"Financial services",Active,,01/01/2018,
F768,"Ninety One Africa Credit Opportunities Fund (Investec)","First Bank Nigeria",C2885,"West Africa",Nigeria,"Financial services",Exited,,01/12/2014,31/12/2022
F2278,"India Quotient Fund IV","First Cheque LLP",C9634,"South Asia",India,"Financial services",Active,,31/12/2023,
F18,"Capital Alliance Property Investment Company LP","First Festival Mall Limited",C2887,"West Africa",Nigeria,"Construction and real estate",Active,,02/09/2014,
F755,"Injaro Agricultural Capital Holdings Ltd","First Loss Provision",C7683,"Rest of the World",Global,"Financial services",Exited,,31/12/2018,30/09/2022
F759,"Insitor Impact Asia Fund Private Limited","First Loss Provision",C7683,"Rest of the World",Global,"Financial services",Exited,,30/09/2021,31/03/2022
F726,"India Infrastructure Fund II (Singapore) PTE. LTD.","First Solar (AP and Telangana Solar Assets)",C5997,"South Asia",India,Infrastructure,Exited,,19/12/2017,31/01/2023
F768,"Ninety One Africa Credit Opportunities Fund (Investec)","FirstRand Bank Ltd.",C6081,"Southern Africa","South Africa","Financial services",Exited,,01/12/2018,31/03/2021
F1983,"Cardinalstone Capital Advisers Growth Fund","Fittok Inc",C9701,"West Africa",Nigeria,"Business and consumer services",Active,,31/03/2024,
F2062,"3one4 Capital - Fund III","Five Salts Pvt",C7190,"South Asia",India,"Financial services",Active,,30/09/2021,
F2259,"Blume Ventures India Fund IV","Flashmonk Private Limited",C9443,"South Asia",India,"Technology and telecoms",Active,,30/09/2023,
F2062,"3one4 Capital - Fund III","Flat White Capital Pvt",C7576,"South Asia",India,"Financial services",Active,,01/09/2021,
F1978,"Sawari Ventures North Africa Fund I Cooperatief U.A.","Flat6Labs Cairo (FAC)",C6945,"North Africa",Egypt,"Financial services",Active,,01/11/2020,
F1978,"Sawari Ventures North Africa Fund I Cooperatief U.A.","Flat6Labs Tunis (Anava)",C6946,"North Africa",Tunisia,"Financial services",Active,,01/11/2020,
F2278,"India Quotient Fund IV","Fleetx Technologies Pvt. Ltd",C9625,"South Asia",India,"Technology and telecoms",Active,,31/03/2024,
F1593,"Pravega Ventures Fund I","Flextechnologies Pte. Ltd",C7027,"South Asia",India,"Technology and telecoms",Active,,31/03/2021,
F1120,"SGI Ethiopia Growth and Transformation Fund","Flipper Kindergarten Plc",C2890,"East Africa",Ethiopia,Education,Exited,,01/02/2013,30/06/2023
F2433,"CRE Venture Capital Fund III A LP","Flood Pte Ltd.",C9894,"Southern Africa","South Africa","Technology and telecoms",Active,,16/07/2024,
F2273,"Pravega Ventures Fund II","Fluid Robotics",C9104,"South Asia",India,"Technology and telecoms",Active,,31/12/2023,
F2126,"Ventures Platform Fund IV",Fluna,C8670,Africa,Africa,"Financial services",Active,,01/02/2022,
F151,"African Development Partners II","Food Concepts Plc",C2892,"West Africa",Nigeria,"Business and consumer services",Active,,23/07/2018,
F351,"Capital Alliance Private Equity IV (CAPE IV)","Food Concepts Plc",C2892,"West Africa",Nigeria,"Business and consumer services",Active,,21/08/2021,
F53,"A4C S Feeder LP","Food Lovers Market",C2893,"Southern Africa","South Africa","Business and consumer services",Active,,01/02/2016,
F2024,"Dolma Impact Fund II","Foodmandu Pvt. Ltd",C8883,"South Asia",Nepal,"Business and consumer services",Active,,23/03/2023,
F2280,"Partech Africa II","Foondamate, Inc",C9604,"Southern Africa","South Africa",Education,Active,,27/06/2024,
F1134,"SilverStreet Private Equity Strategies SICAR - Silverlands Fund","Foresythe Farm (Silverslands Ranching Limited)",C2896,"Southern Africa",Zambia,"Food and agriculture",Active,,15/03/2013,
F1933,"Africa Forestry Fund II","Form Ghana Limited",C8594,"West Africa",Ghana,Manufacturing,Active,,31/12/2022,
F969,"Novastar Ventures East Africa Fund I LP","Fortem Holdings Limited (iProcure)",C3157,"East Africa",Kenya,"Business and consumer services",Active,,30/06/2017,
F1729,"Novastar Ventures Africa Fund II","Fortem Holdings Limited (iProcure)",C3157,"East Africa",Kenya,"Business and consumer services",Active,,24/12/2021,
F1135,"COVID-19 Energy Access Relief Fund, B.V.","Fosera SolarSystems GMBH & CO, KGAA",X0034,"East Africa",Ethiopia,Infrastructure,Active,,16/02/2021,
F1985,"Stellaris Venture Partners India I","Founder Network Investments",C7042,"South Asia",India,"Technology and telecoms",Active,,31/12/2020,
F2194,"Unitary Fund","Fourdegreewater Capital Private Limited (WintWealth)",C8030,"South Asia",India,"Technology and telecoms",Active,,14/12/2021,
F2062,"3one4 Capital - Fund III","Fourdegreewater Capital Private Limited (WintWealth)",C8030,"South Asia",India,"Technology and telecoms",Active,,31/12/2021,
F2062,"3one4 Capital - Fund III","Fresh Cartons Retail and Distribution Pvt Ltd (Rozana)",C7863,"South Asia",India,"Business and consumer services",Active,,31/03/2022,
F1968,"Ascent India Fund IV","Fresh to Home Foods Private Limited",C6791,"South Asia",India,"Business and consumer services",Active,,01/07/2020,
F469,"DI Frontier Fund 2","Frontier Energy Hydropower Ltd",C6153,"Southern Africa",Zambia,Infrastructure,Active,Renewable,01/01/2019,
F1115,"Seedfund2 International","Frontier Markets",C2905,"South Asia",India,"Business and consumer services",Active,,30/06/2011,
F1981,"Adjuvant Global Health Technology Fund LP","Frontier Nutrition",C7404,"Rest of the World",Global,Health,Active,,01/12/2020,
F932,"Myanmar Opportunities Fund II","Frontiir Pte Ltd",C5591,"Rest of the World",Myanmar,"Technology and telecoms",Active,,20/12/2017,
F17,"Atlantic Coast Regional Fund","FSDH Merchant Bank Ltd.",C2909,"West Africa",Nigeria,"Financial services",Active,,23/11/2016,
F844,"Lighthouse India Fund III, Limited","FSN E Commerce Ventures Private Ltd (Nykaa)",C6082,"South Asia",India,"Business and consumer services",Exited,,31/08/2018,06/12/2022
F553,"Faering Capital Fund III","FSN E Commerce Ventures Private Ltd (Nykaa)",C6082,"South Asia",India,"Business and consumer services",Exited,,30/11/2020,31/12/2022
F1978,"Sawari Ventures North Africa Fund I Cooperatief U.A.","Fulfillment Bridge",C7888,"North Africa",Tunisia,"Technology and telecoms",Active,,01/11/2021,
F2278,"India Quotient Fund IV",Furnishka,C9925,"South Asia",India,Manufacturing,Active,,30/09/2024,
F1984,"SPE Capital Africa Industrialisation Fund","Future Pharmaceuticals Industries",C6213,"North Africa",Egypt,Health,Active,,31/07/2019,
F1593,"Pravega Ventures Fund I","Fyle Technologies Pvt Ltd",C6833,"South Asia",India,"Technology and telecoms",Active,,31/03/2018,
F1971,"SCB Funded Risk Participation - Sierra Leone","G Shankerdas and Sons",C6083,"West Africa","Sierra Leone","Food and agriculture",Exited,,01/01/2018,30/06/2021
F642,"Grofin Africa Fund","GAF Ghana Portfolio",C2915,"West Africa",Ghana,"Financial services",Active,,30/09/2009,
F642,"Grofin Africa Fund","GAF Rwanda Portfolio",C2918,"East Africa",Rwanda,"Financial services",Active,,31/03/2009,
F642,"Grofin Africa Fund","GAF South Africa Portfolio",C2919,"Southern Africa","South Africa","Financial services",Active,,31/12/2008,
F642,"Grofin Africa Fund","GAF Tanzania Portfolio",C2920,"East Africa",Tanzania,"Financial services",Active,,31/03/2009,
F642,"Grofin Africa Fund","GAF Uganda Portfolio",C2921,"East Africa",Uganda,"Financial services",Active,,30/06/2009,
F2103,"Aavishkaar India Fund VI","Gajju Tech Private Limited",C7933,"South Asia",India,"Technology and telecoms",Active,,13/04/2022,
F454,"CX Partners Fund II","Gamot Api Limited",C6948,"South Asia",India,Health,Active,,27/11/2020,
F7,"Actis Africa Real Estate Fund 2 LP","Garden City",C1202,"East Africa",Kenya,"Construction and real estate",Active,,01/12/2011,
F2506,"IHS Green Housing Fund","Garden City",C1202,"East Africa",Kenya,"Construction and real estate",Active,,30/09/2024,
F83,"Actis Africa Real Estate Fund 3","Garden City Business Park",C5998,"East Africa",Kenya,"Construction and real estate",Active,,31/07/2015,
F1017,"Pembani Remgro Infrastructure Mauritius Fund I LP","Gas Holdco",C6617,"Southern Africa","South Africa","Business and consumer services",Active,"Fossil Fuel",31/01/2020,
F128,"Africa Capitalworks","Gaselia Industries Group",C6570,"Africa, West Africa","Cote d'Ivoire, Guinea, Mali, Senegal, West Africa","Food and agriculture",Active,,07/12/2019,
